,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
12,1.122755173,10599007,598.399,60.75,11.0,70.21,11.5,94.98,12.0,12.5,0.29,13.0,119.81,13.5,77.66,12.5,20.30000000000001,12.5,20.30000000000001,0.08,0.08333333333333333,0.9938377039779894,1.0194911534192201
13,1.122755173,10754098,598.399,39.27,14.5,30.23,15.0,46.75,15.5,16.5,11.62,17.0,14.33,17.5,44.74,,,,,0.06060606060606061,0.06451612903225806,0.9938377039779894,1.0194911534192201
14,1.122755173,10754099,598.399,44.55,6.6,140.99,6.8,23.41,7.2,7.4,28.82,7.6,8.33,7.8,14.62,7.2,26.02000000000004,7.4,32.079999999999984,0.13513513513513511,0.1388888888888889,0.9938377039779894,1.0194911534192201
15,1.122755173,10754097,598.399,49.58,19.5,50.07,20.0,7.79,21.0,22.0,42.39,23.0,37.06,24.0,31.9,21.0,2.0,21.0,2.0,0.045454545454545456,0.047619047619047616,0.9938377039779894,1.0194911534192201
16,1.122755173,10754100,598.399,10.04,44.0,4.73,46.0,37.52,48.0,50.0,6.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9938377039779894,1.0194911534192201
17,1.122755173,5477616,598.399,10.26,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9938377039779894,1.0194911534192201
18,1.122755173,10754101,598.399,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,10.17,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9938377039779894,1.0194911534192201
19,1.122755173,10629278,598.399,2.22,290.0,2.0,300.0,0.03,310.0,460.0,2.0,500.0,0.4,520.0,2.0,360.0,5.779999999999999,360.0,5.779999999999999,0.002173913043478261,0.0032258064516129032,0.9938377039779894,1.0194911534192201
20,1.122755173,10316263,597.399,134.7,2.7,271.79,2.72,241.63,2.74,2.78,91.82,2.8,153.6,2.82,168.97,2.78,40.0,2.78,40.0,0.3597122302158274,0.36496350364963503,0.9901353715085336,1.0196542323494224
21,1.122755173,9532261,597.399,358.82,3.55,230.37,3.6,32.24,3.65,3.7,1068.68,3.75,310.44,3.8,122.24,3.65,258.53999999999996,3.65,258.53999999999996,0.27027027027027023,0.273972602739726,0.9901353715085336,1.0196542323494224
22,1.122755173,10599007,597.399,60.75,11.0,70.21,11.5,96.76,12.0,12.5,0.29,13.0,119.81,13.5,77.66,,,,,0.08,0.08333333333333333,0.9901353715085336,1.0196542323494224
23,1.122755173,10754098,597.399,39.27,14.5,30.23,15.0,45.36,15.5,16.5,11.62,17.0,14.33,17.5,44.74,15.5,2.780000000000001,15.5,2.780000000000001,0.06060606060606061,0.06451612903225806,0.9901353715085336,1.0196542323494224
24,1.122755173,10754099,597.399,59.17,6.6,136.67,6.8,25.77,7.0,7.4,28.82,7.6,8.33,7.8,14.62,7.2,64.03999999999996,7.2,64.03999999999996,0.13513513513513511,0.14285714285714285,0.9901353715085336,1.0196542323494224
25,1.122755173,10754097,597.399,49.58,19.5,50.07,20.0,7.79,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9901353715085336,1.0196542323494224
26,1.122755173,10754100,597.399,10.04,44.0,4.73,46.0,37.52,48.0,50.0,6.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9901353715085336,1.0196542323494224
27,1.122755173,5477616,597.399,10.26,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9901353715085336,1.0196542323494224
28,1.122755173,10754101,597.399,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,10.17,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9901353715085336,1.0196542323494224
29,1.122755173,10629278,597.399,2.22,290.0,4.0,300.0,0.03,310.0,460.0,2.0,500.0,0.4,520.0,2.0,,,,,0.002173913043478261,0.0032258064516129032,0.9901353715085336,1.0196542323494224
30,1.122755173,10316263,596.395,124.77,2.7,271.79,2.72,241.63,2.74,2.78,166.28,2.8,153.6,2.82,168.97,,,,,0.3597122302158274,0.36496350364963503,0.9901353715085336,1.0174425998958545
31,1.122755173,9532261,596.395,410.94,3.55,277.03,3.6,20.1,3.65,3.7,1101.38,3.75,310.44,3.8,122.24,3.65,73.53999999999996,3.65,73.53999999999996,0.27027027027027023,0.273972602739726,0.9901353715085336,1.0174425998958545
32,1.122755173,10599007,596.395,60.75,11.0,70.21,11.5,96.76,12.0,12.5,0.29,13.0,119.81,13.5,77.66,,,,,0.08,0.08333333333333333,0.9901353715085336,1.0174425998958545
33,1.122755173,10754098,596.395,30.23,15.0,45.36,15.5,15.1,16.0,16.5,11.62,17.0,14.33,17.5,44.74,16.0,17.299999999999997,16.0,17.299999999999997,0.06060606060606061,0.0625,0.9901353715085336,1.0174425998958545
34,1.122755173,10754099,596.395,62.51,6.6,139.9,6.8,26.26,7.0,7.4,28.82,7.6,8.33,7.8,14.62,,,,,0.13513513513513511,0.14285714285714285,0.9901353715085336,1.0174425998958545
35,1.122755173,10754097,596.395,49.58,19.5,50.07,20.0,7.79,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9901353715085336,1.0174425998958545
36,1.122755173,10754100,596.395,10.04,44.0,4.73,46.0,37.52,48.0,50.0,6.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9901353715085336,1.0174425998958545
37,1.122755173,5477616,596.395,10.26,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9901353715085336,1.0174425998958545
38,1.122755173,10754101,596.395,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,10.17,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9901353715085336,1.0174425998958545
39,1.122755173,10629278,596.395,0.03,310.0,2.0,320.0,0.97,330.0,460.0,2.0,500.0,0.4,520.0,2.0,,,,,0.002173913043478261,0.0030303030303030303,0.9901353715085336,1.0174425998958545
40,1.122755173,10316263,595.39,103.26,2.7,293.3,2.72,241.63,2.74,2.76,77.64,2.78,166.28,2.8,153.6,2.76,7.059999999999945,2.76,7.059999999999945,0.3623188405797102,0.36496350364963503,0.9965431285711214,1.0212477749339062
41,1.122755173,9532261,595.39,298.49,3.5,410.94,3.55,306.37,3.6,3.65,12.93,3.7,1081.38,3.75,330.44,3.65,68.11999999999989,3.65,68.11999999999989,0.273972602739726,0.2777777777777778,0.9965431285711214,1.0212477749339062
42,1.122755173,10599007,595.39,60.75,11.0,75.21,11.5,96.76,12.0,12.5,0.29,13.0,119.81,13.5,77.66,,,,,0.08,0.08333333333333333,0.9965431285711214,1.0212477749339062
43,1.122755173,10754098,595.39,30.23,15.0,43.33,15.5,18.03,16.0,16.5,11.62,17.0,14.33,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9965431285711214,1.0212477749339062
44,1.122755173,10754099,595.39,62.51,6.6,133.9,6.8,26.26,7.0,7.4,29.31,7.6,8.33,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9965431285711214,1.0212477749339062
45,1.122755173,10754097,595.39,49.58,19.5,48.07,20.0,7.79,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9965431285711214,1.0212477749339062
46,1.122755173,10754100,595.39,10.04,44.0,4.73,46.0,37.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,50.0,4.0,50.0,4.0,0.02,0.020833333333333332,0.9965431285711214,1.0212477749339062
47,1.122755173,5477616,595.39,10.08,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9965431285711214,1.0212477749339062
48,1.122755173,10754101,595.39,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,10.17,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9965431285711214,1.0212477749339062
49,1.122755173,10629278,595.39,0.03,310.0,4.0,320.0,0.97,330.0,440.0,4.0,450.0,2.0,460.0,2.0,,,,,0.0022727272727272726,0.0030303030303030303,0.9965431285711214,1.0212477749339062
50,1.122755173,10316263,594.385,123.22,2.7,271.79,2.72,241.63,2.74,2.76,55.78,2.78,110.5,2.8,153.6,,,,,0.3623188405797102,0.36496350364963503,0.9965431285711214,1.0212477749339062
51,1.122755173,9532261,594.385,298.49,3.5,374.68,3.55,301.37,3.6,3.65,12.93,3.7,1081.38,3.75,330.44,3.6,10.0,3.6,10.0,0.273972602739726,0.2777777777777778,0.9965431285711214,1.0212477749339062
52,1.122755173,10599007,594.385,60.75,11.0,75.21,11.5,86.17,12.0,12.5,0.29,13.0,119.81,13.5,77.66,12.0,21.180000000000007,12.0,21.180000000000007,0.08,0.08333333333333333,0.9965431285711214,1.0212477749339062
53,1.122755173,10754098,594.385,30.23,15.0,43.33,15.5,18.03,16.0,16.5,11.62,17.0,11.83,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9965431285711214,1.0212477749339062
54,1.122755173,10754099,594.385,64.83,6.6,133.9,6.8,48.17,7.0,7.4,29.31,7.6,8.33,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9965431285711214,1.0212477749339062
55,1.122755173,10754097,594.385,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9965431285711214,1.0212477749339062
56,1.122755173,10754100,594.385,10.04,44.0,4.73,46.0,37.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9965431285711214,1.0212477749339062
57,1.122755173,5477616,594.385,10.08,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9965431285711214,1.0212477749339062
58,1.122755173,10754101,594.385,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,10.17,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9965431285711214,1.0212477749339062
59,1.122755173,10629278,594.385,0.03,310.0,4.0,320.0,2.97,330.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.0030303030303030303,0.9965431285711214,1.0212477749339062
60,1.122755173,10316263,593.381,123.22,2.7,271.79,2.72,241.63,2.74,2.76,69.71,2.78,110.5,2.8,153.6,,,,,0.3623188405797102,0.36496350364963503,0.9928407961016655,1.0173534733361398
61,1.122755173,9532261,593.381,358.82,3.55,280.84,3.6,3.07,3.65,3.7,1081.38,3.75,330.44,3.8,122.24,3.65,65.86000000000013,3.65,65.86000000000013,0.27027027027027023,0.273972602739726,0.9928407961016655,1.0173534733361398
62,1.122755173,10599007,593.381,60.75,11.0,74.51,11.5,83.04,12.0,12.5,0.29,13.0,119.81,13.5,77.66,12.0,7.599999999999966,12.0,7.599999999999966,0.08,0.08333333333333333,0.9928407961016655,1.0173534733361398
63,1.122755173,10754098,593.381,30.23,15.0,43.33,15.5,18.03,16.0,16.5,11.72,17.0,11.73,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9928407961016655,1.0173534733361398
64,1.122755173,10754099,593.381,64.83,6.6,133.9,6.8,41.17,7.0,7.4,29.31,7.6,7.75,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9928407961016655,1.0173534733361398
65,1.122755173,10754097,593.381,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9928407961016655,1.0173534733361398
66,1.122755173,10754100,593.381,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9928407961016655,1.0173534733361398
67,1.122755173,5477616,593.381,10.08,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9928407961016655,1.0173534733361398
68,1.122755173,10754101,593.381,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9928407961016655,1.0173534733361398
69,1.122755173,10629278,593.381,2.0,320.0,2.97,330.0,2.0,340.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.0029411764705882353,0.9928407961016655,1.0173534733361398
70,1.122755173,10316263,592.376,123.22,2.7,271.79,2.72,125.63,2.74,2.76,104.71,2.78,118.1,2.8,153.6,,,,,0.3623188405797102,0.36496350364963503,0.9928407961016655,1.0173534733361398
71,1.122755173,9532261,592.376,426.8,3.55,280.84,3.6,17.01,3.65,3.7,1081.38,3.75,330.44,3.8,122.24,,,,,0.27027027027027023,0.273972602739726,0.9928407961016655,1.0173534733361398
72,1.122755173,10599007,592.376,60.75,11.0,68.91,11.5,82.94,12.0,12.5,0.29,13.0,121.81,13.5,77.66,12.0,10.0,12.0,10.0,0.08,0.08333333333333333,0.9928407961016655,1.0173534733361398
73,1.122755173,10754098,592.376,30.23,15.0,43.33,15.5,15.53,16.0,16.5,11.72,17.0,11.73,17.5,44.74,16.0,5.0,16.0,5.0,0.06060606060606061,0.0625,0.9928407961016655,1.0173534733361398
74,1.122755173,10754099,592.376,64.83,6.6,133.9,6.8,41.17,7.0,7.4,29.91,7.6,7.75,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9928407961016655,1.0173534733361398
75,1.122755173,10754097,592.376,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9928407961016655,1.0173534733361398
76,1.122755173,10754100,592.376,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9928407961016655,1.0173534733361398
77,1.122755173,5477616,592.376,9.89,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9928407961016655,1.0173534733361398
78,1.122755173,10754101,592.376,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9928407961016655,1.0173534733361398
79,1.122755173,10629278,592.376,2.0,320.0,2.97,330.0,2.0,340.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.0029411764705882353,0.9928407961016655,1.0173534733361398
80,1.122755173,10316263,591.371,123.22,2.7,271.79,2.72,125.63,2.74,2.76,158.69,2.78,118.1,2.8,153.6,,,,,0.3623188405797102,0.36496350364963503,0.9928407961016655,1.0172694397226945
81,1.122755173,9532261,591.371,410.94,3.55,280.84,3.6,17.01,3.65,3.7,1081.38,3.75,330.44,3.8,122.24,,,,,0.27027027027027023,0.273972602739726,0.9928407961016655,1.0172694397226945
82,1.122755173,10599007,591.371,60.75,11.0,68.91,11.5,77.75,12.0,12.5,0.29,13.0,121.81,13.5,77.66,12.0,10.379999999999995,12.0,10.379999999999995,0.08,0.08333333333333333,0.9928407961016655,1.0172694397226945
83,1.122755173,10754098,591.371,30.23,15.0,43.33,15.5,14.85,16.0,16.5,11.72,17.0,11.73,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9928407961016655,1.0172694397226945
84,1.122755173,10754099,591.371,64.83,6.6,133.9,6.8,41.17,7.0,7.4,29.91,7.6,7.75,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9928407961016655,1.0172694397226945
85,1.122755173,10754097,591.371,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9928407961016655,1.0172694397226945
86,1.122755173,10754100,591.371,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9928407961016655,1.0172694397226945
87,1.122755173,5477616,591.371,9.89,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9928407961016655,1.0172694397226945
88,1.122755173,10754101,591.371,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9928407961016655,1.0172694397226945
89,1.122755173,10629278,591.371,2.0,330.0,2.0,340.0,2.0,350.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.002857142857142857,0.9928407961016655,1.0172694397226945
90,1.122755173,10316263,590.366,123.22,2.7,271.79,2.72,125.63,2.74,2.76,218.51,2.78,118.1,2.8,153.6,2.76,30.36999999999989,2.76,30.36999999999989,0.3623188405797102,0.36496350364963503,0.9928407961016655,1.0172694397226945
91,1.122755173,9532261,590.366,410.94,3.55,277.62,3.6,5.01,3.65,3.7,1303.38,3.75,330.44,3.8,122.24,3.65,24.0,3.65,24.0,0.27027027027027023,0.273972602739726,0.9928407961016655,1.0172694397226945
92,1.122755173,10599007,590.366,60.75,11.0,68.91,11.5,77.75,12.0,12.5,0.29,13.0,121.81,13.5,77.66,,,,,0.08,0.08333333333333333,0.9928407961016655,1.0172694397226945
93,1.122755173,10754098,590.366,30.23,15.0,43.33,15.5,14.85,16.0,16.5,11.72,17.0,11.73,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9928407961016655,1.0172694397226945
94,1.122755173,10754099,590.366,64.83,6.6,132.4,6.8,41.17,7.0,7.4,29.91,7.6,7.75,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.9928407961016655,1.0172694397226945
95,1.122755173,10754097,590.366,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9928407961016655,1.0172694397226945
96,1.122755173,10754100,590.366,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9928407961016655,1.0172694397226945
97,1.122755173,5477616,590.366,9.89,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9928407961016655,1.0172694397226945
98,1.122755173,10754101,590.366,8.77,100.0,6.65,110.0,5.33,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9928407961016655,1.0172694397226945
99,1.122755173,10629278,590.366,2.0,330.0,2.0,340.0,0.91,350.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.002857142857142857,0.9928407961016655,1.0172694397226945
100,1.122755173,10316263,589.362,123.22,2.7,271.79,2.72,90.63,2.74,2.76,218.51,2.78,46.64,2.8,153.6,2.74,70.00999999999999,2.74,70.00999999999999,0.3623188405797102,0.36496350364963503,0.9928407961016655,1.0172694397226945
101,1.122755173,9532261,589.362,410.94,3.55,277.62,3.6,5.01,3.65,3.7,1303.38,3.75,330.44,3.8,122.24,,,,,0.27027027027027023,0.273972602739726,0.9928407961016655,1.0172694397226945
102,1.122755173,10599007,589.362,60.75,11.0,68.91,11.5,77.75,12.0,12.5,0.29,13.0,121.81,13.5,77.66,,,,,0.08,0.08333333333333333,0.9928407961016655,1.0172694397226945
103,1.122755173,10754098,589.362,30.23,15.0,43.33,15.5,14.85,16.0,16.5,11.72,17.0,11.73,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9928407961016655,1.0172694397226945
104,1.122755173,10754099,589.362,64.83,6.6,132.4,6.8,41.17,7.0,7.4,27.84,7.6,7.75,7.8,37.54,7.4,4.140000000000043,7.4,4.140000000000043,0.13513513513513511,0.14285714285714285,0.9928407961016655,1.0172694397226945
105,1.122755173,10754097,589.362,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9928407961016655,1.0172694397226945
106,1.122755173,10754100,589.362,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9928407961016655,1.0172694397226945
107,1.122755173,5477616,589.362,9.89,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9928407961016655,1.0172694397226945
108,1.122755173,10754101,589.362,8.77,100.0,6.65,110.0,7.09,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.9928407961016655,1.0172694397226945
109,1.122755173,10629278,589.362,2.0,300.0,0.03,310.0,0.91,350.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.002857142857142857,0.9928407961016655,1.0172694397226945
110,1.122755173,10316263,588.358,188.41,2.68,123.22,2.7,262.79,2.72,2.74,214.93,2.76,193.51,2.78,46.64,2.74,181.2700000000001,2.76,50.0,0.36496350364963503,0.3676470588235294,0.996110868564123,1.0236788048552754
111,1.122755173,9532261,588.358,374.73,3.5,410.94,3.55,275.05,3.6,3.65,4.99,3.7,1261.0,3.75,330.44,3.65,10.019999999999982,3.65,10.019999999999982,0.273972602739726,0.2777777777777778,0.996110868564123,1.0236788048552754
112,1.122755173,10599007,588.358,60.75,11.0,68.91,11.5,77.75,12.0,13.0,120.1,13.5,77.66,14.0,78.46,13.0,3.419999999999998,13.0,3.419999999999998,0.07692307692307693,0.08333333333333333,0.996110868564123,1.0236788048552754
113,1.122755173,10754098,588.358,30.23,15.0,43.33,15.5,12.35,16.0,16.5,0.1,17.0,11.73,17.5,44.74,16.0,23.24000000000001,16.0,23.24000000000001,0.06060606060606061,0.0625,0.996110868564123,1.0236788048552754
114,1.122755173,10754099,588.358,63.33,6.6,132.4,6.8,43.17,7.0,7.4,27.84,7.6,7.75,7.8,37.54,,,,,0.13513513513513511,0.14285714285714285,0.996110868564123,1.0236788048552754
115,1.122755173,10754097,588.358,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.996110868564123,1.0236788048552754
116,1.122755173,10754100,588.358,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.996110868564123,1.0236788048552754
117,1.122755173,5477616,588.358,9.89,90.0,2.0,95.0,7.33,100.0,110.0,4.2,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.996110868564123,1.0236788048552754
118,1.122755173,10754101,588.358,8.77,100.0,6.65,110.0,7.09,120.0,130.0,0.04,140.0,7.67,150.0,8.02,,,,,0.007692307692307693,0.008333333333333333,0.996110868564123,1.0236788048552754
119,1.122755173,10629278,588.358,2.0,340.0,0.91,350.0,2.0,360.0,440.0,4.0,450.0,4.0,460.0,2.0,,,,,0.0022727272727272726,0.002777777777777778,0.996110868564123,1.0236788048552754
120,1.122755173,10316263,587.354,209.92,2.68,52.0,2.7,262.79,2.72,2.74,54.37,2.76,193.51,2.78,46.64,,,,,0.36496350364963503,0.3676470588235294,0.9955614180146725,1.0236788048552754
121,1.122755173,9532261,587.354,374.73,3.5,358.82,3.55,275.05,3.6,3.65,4.99,3.7,1261.0,3.75,310.44,,,,,0.273972602739726,0.2777777777777778,0.9955614180146725,1.0236788048552754
122,1.122755173,10599007,587.354,60.75,11.0,68.91,11.5,76.05,12.0,13.0,120.1,13.5,77.66,14.0,78.46,12.0,4.0,12.0,4.0,0.07692307692307693,0.08333333333333333,0.9955614180146725,1.0236788048552754
123,1.122755173,10754098,587.354,30.23,15.0,45.68,15.5,12.35,16.0,16.5,0.1,17.0,11.73,17.5,44.74,,,,,0.06060606060606061,0.0625,0.9955614180146725,1.0236788048552754
124,1.122755173,10754099,587.354,63.33,6.6,132.4,6.8,43.17,7.0,7.4,17.84,7.6,7.75,7.8,37.54,7.4,20.0,7.4,20.0,0.13513513513513511,0.14285714285714285,0.9955614180146725,1.0236788048552754
125,1.122755173,10754097,587.354,49.58,19.5,48.07,20.0,9.87,21.0,22.0,42.39,23.0,37.06,24.0,31.9,,,,,0.045454545454545456,0.047619047619047616,0.9955614180146725,1.0236788048552754
126,1.122755173,10754100,587.354,10.04,44.0,4.73,46.0,39.52,48.0,50.0,4.89,55.0,58.79,60.0,70.4,,,,,0.02,0.020833333333333332,0.9955614180146725,1.0236788048552754
127,1.122755173,5477616,587.354,9.89,90.0,2.0,95.0,11.83,100.0,110.0,1.99,120.0,11.15,130.0,7.73,,,,,0.00909090909090909,0.01,0.9955614180146725,1.0236788048552754
128,1.122755173,10754101,587.354,8.77,100.0,6.65,110.0,7.09,120.0,140.0,5.7,150.0,8.02,160.0,7.59,,,,,0.007142857142857143,0.008333333333333333,0.9955614180146725,1.0236788048552754
