,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
0,1.122569325,9358744,599.336,1198.37,2.8,1110.83,2.82,560.94,2.84,2.86,1218.29,2.88,663.39,2.9,413.37,,,,,0.3496503496503497,0.35211267605633806,0.9927044197632433,1.0206683808034442
1,1.122569325,9056472,599.336,683.5,4.1,508.18,4.2,377.22,4.3,4.4,603.24,4.5,475.44,4.6,344.43,,,,,0.22727272727272727,0.23255813953488372,0.9927044197632433,1.0206683808034442
2,1.122569325,8687024,599.336,429.53,9.6,272.91,9.8,1142.28,10.0,10.5,317.17,11.0,556.22,11.5,183.83,,,,,0.09523809523809523,0.1,0.9927044197632433,1.0206683808034442
3,1.122569325,8221099,599.336,338.45,10.5,289.28,11.0,621.4,11.5,12.0,307.93,12.5,581.86,13.0,73.93,,,,,0.08333333333333333,0.08695652173913043,0.9927044197632433,1.0206683808034442
4,1.122569325,7029028,599.336,230.13,11.0,164.58,11.5,64.58,12.0,12.5,131.12,13.0,128.47,13.5,127.75,,,,,0.08,0.08333333333333333,0.9927044197632433,1.0206683808034442
5,1.122569325,5742447,599.336,85.55,19.5,96.57,20.0,74.03,21.0,22.0,120.38,23.0,113.54,24.0,74.93,,,,,0.045454545454545456,0.047619047619047616,0.9927044197632433,1.0206683808034442
6,1.122569325,8147714,599.336,130.17,30.0,33.5,32.0,49.19,34.0,36.0,0.1,38.0,46.49,40.0,50.57,,,,,0.027777777777777776,0.029411764705882353,0.9927044197632433,1.0206683808034442
7,1.122569325,1303738,599.336,46.47,27.0,32.67,28.0,24.2,29.0,30.0,13.52,32.0,48.18,34.0,20.1,,,,,0.03333333333333333,0.034482758620689655,0.9927044197632433,1.0206683808034442
8,1.122569325,10283035,599.336,23.39,36.0,51.78,38.0,27.15,40.0,42.0,1.51,44.0,23.49,46.0,9.55,,,,,0.023809523809523808,0.025,0.9927044197632433,1.0206683808034442
9,1.122569325,6751800,599.336,20.94,55.0,60.59,60.0,2.14,65.0,70.0,28.77,75.0,24.49,80.0,24.86,,,,,0.014285714285714285,0.015384615384615385,0.9927044197632433,1.0206683808034442
10,1.122569325,6352929,599.336,3.41,130.0,7.4,140.0,5.75,150.0,170.0,4.38,180.0,7.23,190.0,7.76,,,,,0.0058823529411764705,0.006666666666666667,0.9927044197632433,1.0206683808034442
11,1.122569325,9495954,599.336,10.46,120.0,8.29,130.0,2.62,140.0,150.0,6.7,160.0,7.51,170.0,2.5,,,,,0.006666666666666667,0.007142857142857143,0.9927044197632433,1.0206683808034442
12,1.122569325,9358744,598.359,1198.37,2.8,1110.83,2.82,560.94,2.84,2.86,1207.54,2.88,663.39,2.9,413.37,2.86,21.5,2.86,21.5,0.3496503496503497,0.35211267605633806,0.9927044197632433,1.0206683808034442
13,1.122569325,9056472,598.359,683.5,4.1,508.18,4.2,377.22,4.3,4.4,603.24,4.5,475.44,4.6,344.43,,,,,0.22727272727272727,0.23255813953488372,0.9927044197632433,1.0206683808034442
14,1.122569325,8687024,598.359,429.53,9.6,272.91,9.8,1142.13,10.0,10.5,317.17,11.0,556.22,11.5,183.83,,,,,0.09523809523809523,0.1,0.9927044197632433,1.0206683808034442
15,1.122569325,8221099,598.359,338.45,10.5,398.37,11.0,621.4,11.5,12.0,307.93,12.5,581.86,13.0,73.93,,,,,0.08333333333333333,0.08695652173913043,0.9927044197632433,1.0206683808034442
16,1.122569325,7029028,598.359,230.13,11.0,164.58,11.5,64.58,12.0,12.5,131.12,13.0,128.47,13.5,127.75,,,,,0.08,0.08333333333333333,0.9927044197632433,1.0206683808034442
17,1.122569325,5742447,598.359,85.55,19.5,96.57,20.0,74.03,21.0,22.0,120.38,23.0,113.54,24.0,74.93,,,,,0.045454545454545456,0.047619047619047616,0.9927044197632433,1.0206683808034442
18,1.122569325,8147714,598.359,130.17,30.0,33.5,32.0,49.19,34.0,36.0,0.1,38.0,46.49,40.0,50.57,,,,,0.027777777777777776,0.029411764705882353,0.9927044197632433,1.0206683808034442
19,1.122569325,1303738,598.359,46.47,27.0,32.67,28.0,24.2,29.0,30.0,13.52,32.0,48.18,34.0,20.1,,,,,0.03333333333333333,0.034482758620689655,0.9927044197632433,1.0206683808034442
20,1.122569325,10283035,598.359,23.39,36.0,51.78,38.0,27.15,40.0,42.0,1.51,44.0,23.49,46.0,8.05,,,,,0.023809523809523808,0.025,0.9927044197632433,1.0206683808034442
21,1.122569325,6751800,598.359,20.94,55.0,60.59,60.0,2.14,65.0,70.0,28.77,75.0,24.49,80.0,24.86,,,,,0.014285714285714285,0.015384615384615385,0.9927044197632433,1.0206683808034442
22,1.122569325,6352929,598.359,3.41,130.0,7.4,140.0,5.75,150.0,170.0,4.38,180.0,7.23,190.0,7.76,,,,,0.0058823529411764705,0.006666666666666667,0.9927044197632433,1.0206683808034442
