,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
0,1.122569335,5676566,588.458,1394.79,1.94,752.27,1.95,223.88,1.96,1.97,429.8,1.98,1160.62,1.99,869.81,,,,,0.5076142131979695,0.5102040816326531,0.9919335975173538,1.0103363898006756
1,1.122569335,6310864,588.458,632.9,6.0,303.85,6.2,598.89,6.4,6.6,667.5,6.8,1014.79,7.0,517.47,,,,,0.15151515151515152,0.15625,0.9919335975173538,1.0103363898006756
2,1.122569335,5875708,588.458,335.79,8.4,95.66,8.6,237.04,8.8,9.0,193.18,9.2,206.49,9.4,88.82,,,,,0.1111111111111111,0.11363636363636363,0.9919335975173538,1.0103363898006756
3,1.122569335,5055562,588.458,107.23,9.4,76.14,9.6,155.34,9.8,10.0,20.74,10.5,487.36,11.0,681.55,,,,,0.1,0.1020408163265306,0.9919335975173538,1.0103363898006756
4,1.122569335,4812669,588.458,150.77,12.0,94.23,12.5,103.27,13.0,13.5,102.54,14.0,109.52,14.5,106.64,,,,,0.07407407407407407,0.07692307692307693,0.9919335975173538,1.0103363898006756
5,1.122569335,6793501,588.458,53.39,18.5,153.15,19.0,69.52,19.5,21.0,153.92,22.0,98.08,23.0,66.61,,,,,0.047619047619047616,0.05128205128205128,0.9919335975173538,1.0103363898006756
6,1.122569335,5676566,588.16,1394.79,1.94,742.27,1.95,223.88,1.96,1.97,389.8,1.98,1160.62,1.99,869.81,1.97,80.0,1.97,80.0,0.5076142131979695,0.5102040816326531,0.9919335975173538,1.0103363898006756
7,1.122569335,6310864,588.16,632.9,6.0,303.85,6.2,598.89,6.4,6.6,667.5,6.8,1014.79,7.0,517.47,,,,,0.15151515151515152,0.15625,0.9919335975173538,1.0103363898006756
8,1.122569335,5875708,588.16,479.79,8.4,95.66,8.6,237.04,8.8,9.0,193.18,9.2,206.49,9.4,88.82,,,,,0.1111111111111111,0.11363636363636363,0.9919335975173538,1.0103363898006756
9,1.122569335,5055562,588.16,107.23,9.4,76.14,9.6,155.34,9.8,10.0,20.74,10.5,487.36,11.0,681.55,,,,,0.1,0.1020408163265306,0.9919335975173538,1.0103363898006756
10,1.122569335,4812669,588.16,150.77,12.0,94.23,12.5,103.27,13.0,13.5,102.54,14.0,109.52,14.5,106.64,,,,,0.07407407407407407,0.07692307692307693,0.9919335975173538,1.0103363898006756
11,1.122569335,6793501,588.16,53.39,18.5,153.15,19.0,69.52,19.5,21.0,153.92,22.0,98.08,23.0,66.61,,,,,0.047619047619047616,0.05128205128205128,0.9919335975173538,1.0103363898006756
12,1.122569335,5676566,587.154,1396.79,1.94,742.27,1.95,223.88,1.96,1.97,82.69,1.98,1160.62,1.99,869.81,1.97,614.2199999999993,1.97,614.2199999999993,0.5076142131979695,0.5102040816326531,0.9919335975173538,1.0103363898006756
13,1.122569335,6310864,587.154,632.9,6.0,303.85,6.2,598.89,6.4,6.6,667.5,6.8,1014.79,7.0,517.47,,,,,0.15151515151515152,0.15625,0.9919335975173538,1.0103363898006756
14,1.122569335,5875708,587.154,479.79,8.4,95.66,8.6,237.04,8.8,9.0,193.18,9.2,206.49,9.4,88.82,,,,,0.1111111111111111,0.11363636363636363,0.9919335975173538,1.0103363898006756
15,1.122569335,5055562,587.154,107.23,9.4,76.14,9.6,155.34,9.8,10.0,20.74,10.5,487.36,11.0,681.55,,,,,0.1,0.1020408163265306,0.9919335975173538,1.0103363898006756
16,1.122569335,4812669,587.154,150.77,12.0,94.23,12.5,105.27,13.0,13.5,102.54,14.0,109.52,14.5,106.64,,,,,0.07407407407407407,0.07692307692307693,0.9919335975173538,1.0103363898006756
17,1.122569335,6793501,587.154,53.39,18.5,153.15,19.0,74.52,19.5,21.0,153.92,22.0,98.08,23.0,66.61,,,,,0.047619047619047616,0.05128205128205128,0.9919335975173538,1.0103363898006756
18,1.122569335,5676566,586.149,742.27,1.95,374.46,1.96,74.84,1.97,1.98,1160.62,1.99,869.81,2.0,1485.28,1.96,56.0,1.97,165.39999999999964,0.5050505050505051,0.5076142131979695,0.9917508417508418,1.007746521365992
19,1.122569335,6310864,586.149,632.9,6.0,303.85,6.2,598.89,6.4,6.6,667.5,6.8,1014.79,7.0,517.47,,,,,0.15151515151515152,0.15625,0.9917508417508418,1.007746521365992
20,1.122569335,5875708,586.149,479.79,8.4,95.66,8.6,237.04,8.8,9.0,193.18,9.2,206.49,9.4,88.82,,,,,0.1111111111111111,0.11363636363636363,0.9917508417508418,1.007746521365992
21,1.122569335,5055562,586.149,107.23,9.4,76.14,9.6,155.34,9.8,10.0,20.74,10.5,487.36,11.0,681.55,,,,,0.1,0.1020408163265306,0.9917508417508418,1.007746521365992
22,1.122569335,4812669,586.149,150.77,12.0,94.23,12.5,105.27,13.0,13.5,112.57,14.0,109.52,14.5,106.64,,,,,0.07407407407407407,0.07692307692307693,0.9917508417508418,1.007746521365992
23,1.122569335,6793501,586.149,53.39,18.5,153.15,19.0,74.52,19.5,20.0,7.25,21.0,153.92,22.0,98.08,,,,,0.05,0.05128205128205128,0.9917508417508418,1.007746521365992
24,1.122569335,5676566,585.144,693.22,1.95,585.29,1.96,85.6,1.97,1.98,1145.61,1.99,869.81,2.0,1483.28,1.97,134.0,1.97,134.0,0.5050505050505051,0.5076142131979695,0.9917508417508418,1.007746521365992
25,1.122569335,6310864,585.144,632.9,6.0,303.85,6.2,574.89,6.4,6.6,667.5,6.8,1014.79,7.0,517.47,,,,,0.15151515151515152,0.15625,0.9917508417508418,1.007746521365992
26,1.122569335,5875708,585.144,479.79,8.4,95.66,8.6,228.74,8.8,9.0,193.18,9.2,206.49,9.4,88.82,,,,,0.1111111111111111,0.11363636363636363,0.9917508417508418,1.007746521365992
27,1.122569335,5055562,585.144,107.23,9.4,76.14,9.6,153.34,9.8,10.0,20.74,10.5,487.36,11.0,681.55,9.8,4.0,9.8,4.0,0.1,0.1020408163265306,0.9917508417508418,1.007746521365992
28,1.122569335,4812669,585.144,150.77,12.0,94.23,12.5,105.27,13.0,13.5,112.57,14.0,109.52,14.5,106.64,,,,,0.07407407407407407,0.07692307692307693,0.9917508417508418,1.007746521365992
