,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
0,1.122569381,10414719,599.41,1021.13,3.75,869.0,3.8,535.59,3.85,3.9,1955.97,3.95,2255.68,4.0,902.42,,,,,0.25641025641025644,0.2597402597402597,0.9885663034605371,1.0217552754597983
1,1.122569381,8455253,599.41,445.22,6.2,330.54,6.4,341.65,6.6,6.8,604.02,7.0,393.0,7.2,196.2,,,,,0.14705882352941177,0.15151515151515152,0.9885663034605371,1.0217552754597983
2,1.122569381,6280909,599.41,146.28,9.8,559.01,10.0,102.95,10.5,11.0,30.54,11.5,124.51,12.0,82.38,,,,,0.09090909090909091,0.09523809523809523,0.9885663034605371,1.0217552754597983
3,1.122569381,6624309,599.41,131.08,9.0,102.61,9.2,116.13,9.4,9.8,65.28,10.0,113.2,10.5,416.64,,,,,0.1020408163265306,0.10638297872340426,0.9885663034605371,1.0217552754597983
4,1.122569381,6180983,599.41,105.28,13.5,132.86,14.0,79.81,14.5,15.0,3.11,15.5,61.92,16.0,83.32,,,,,0.06666666666666667,0.06896551724137931,0.9885663034605371,1.0217552754597983
5,1.122569381,5097186,599.41,86.31,19.5,70.56,20.0,48.03,21.0,22.0,30.76,23.0,73.7,24.0,22.97,,,,,0.045454545454545456,0.047619047619047616,0.9885663034605371,1.0217552754597983
6,1.122569381,6356764,599.41,167.63,12.0,208.88,12.5,0.06,13.0,13.5,109.48,14.0,112.28,14.5,187.05,,,,,0.07407407407407407,0.07692307692307693,0.9885663034605371,1.0217552754597983
7,1.122569381,7374609,599.41,157.76,16.0,165.05,16.5,127.63,17.0,17.5,11.47,18.0,125.97,18.5,132.94,,,,,0.05714285714285714,0.058823529411764705,0.9885663034605371,1.0217552754597983
8,1.122569381,3020405,599.41,56.08,19.0,89.46,19.5,54.85,20.0,21.0,26.58,22.0,7.43,23.0,26.39,,,,,0.047619047619047616,0.05,0.9885663034605371,1.0217552754597983
9,1.122569381,10467683,599.41,46.05,26.0,23.95,27.0,22.02,28.0,29.0,28.01,30.0,104.74,32.0,88.98,,,,,0.034482758620689655,0.03571428571428571,0.9885663034605371,1.0217552754597983
10,1.122569381,9548611,599.41,26.96,36.0,8.63,38.0,32.71,40.0,42.0,15.49,44.0,9.99,46.0,16.39,,,,,0.023809523809523808,0.025,0.9885663034605371,1.0217552754597983
11,1.122569381,9318788,599.41,14.49,36.0,14.41,38.0,4.03,40.0,42.0,17.58,44.0,15.33,46.0,17.41,,,,,0.023809523809523808,0.025,0.9885663034605371,1.0217552754597983
12,1.122569381,2890481,599.41,31.73,50.0,12.26,55.0,1.13,60.0,65.0,6.81,70.0,10.53,75.0,13.81,,,,,0.015384615384615385,0.016666666666666666,0.9885663034605371,1.0217552754597983
13,1.122569381,5025598,599.41,1.5,220.0,0.7,230.0,0.36,240.0,270.0,2.64,280.0,2.65,290.0,3.78,,,,,0.003703703703703704,0.004166666666666667,0.9885663034605371,1.0217552754597983
14,1.122569381,10414719,598.431,1021.13,3.75,863.93,3.8,676.15,3.85,3.9,1872.96,3.95,2254.48,4.0,902.42,3.85,48.0,3.9,202.01000000000022,0.25641025641025644,0.2597402597402597,0.9894072188175815,1.0203170359052711
15,1.122569381,8455253,598.431,445.22,6.2,330.54,6.4,353.02,6.6,6.8,450.58,7.0,393.0,7.2,196.2,6.6,16.969999999999345,6.8,8.880000000001019,0.14705882352941177,0.15151515151515152,0.9894072188175815,1.0203170359052711
16,1.122569381,6280909,598.431,146.28,9.8,559.01,10.0,107.11,10.5,11.0,20.65,11.5,118.88,12.0,82.38,11.0,29.100000000000023,11.0,29.100000000000023,0.09090909090909091,0.09523809523809523,0.9894072188175815,1.0203170359052711
17,1.122569381,6624309,598.431,102.61,9.2,116.13,9.4,16.67,9.6,9.8,42.22,10.0,113.2,10.5,416.64,,,,,0.1020408163265306,0.10416666666666667,0.9894072188175815,1.0203170359052711
18,1.122569381,6180983,598.431,132.86,14.0,79.81,14.5,7.56,15.0,15.5,61.92,16.0,83.32,16.5,60.6,15.0,6.220000000000027,15.0,6.220000000000027,0.06451612903225806,0.06666666666666667,0.9894072188175815,1.0203170359052711
19,1.122569381,5097186,598.431,86.31,19.5,70.56,20.0,23.65,21.0,22.0,30.76,23.0,73.7,24.0,22.97,21.0,64.01000000000005,21.0,64.01000000000005,0.045454545454545456,0.047619047619047616,0.9894072188175815,1.0203170359052711
20,1.122569381,6356764,598.431,172.57,11.5,167.63,12.0,165.95,12.5,13.0,62.74,13.5,109.48,14.0,112.28,12.5,85.86000000000013,13.0,24.75,0.07692307692307693,0.08,0.9894072188175815,1.0203170359052711
21,1.122569381,7374609,598.431,157.76,16.0,165.05,16.5,127.63,17.0,17.5,2.34,18.0,125.97,18.5,132.94,17.5,18.2800000000002,17.5,18.2800000000002,0.05714285714285714,0.058823529411764705,0.9894072188175815,1.0203170359052711
22,1.122569381,3020405,598.431,64.08,19.0,89.46,19.5,38.07,20.0,21.0,6.89,22.0,17.43,23.0,26.39,21.0,39.379999999999995,21.0,39.379999999999995,0.047619047619047616,0.05,0.9894072188175815,1.0203170359052711
23,1.122569381,10467683,598.431,46.05,26.0,23.95,27.0,22.02,28.0,29.0,22.49,30.0,104.74,32.0,88.98,29.0,11.039999999999964,29.0,11.039999999999964,0.034482758620689655,0.03571428571428571,0.9894072188175815,1.0203170359052711
24,1.122569381,9548611,598.431,26.96,36.0,8.63,38.0,32.71,40.0,42.0,15.49,44.0,9.99,46.0,16.39,,,,,0.023809523809523808,0.025,0.9894072188175815,1.0203170359052711
25,1.122569381,9318788,598.431,14.49,36.0,14.41,38.0,4.03,40.0,42.0,17.58,44.0,15.33,46.0,17.41,,,,,0.023809523809523808,0.025,0.9894072188175815,1.0203170359052711
26,1.122569381,2890481,598.431,33.59,50.0,13.41,55.0,1.13,60.0,65.0,7.81,70.0,12.39,75.0,13.81,,,,,0.015384615384615385,0.016666666666666666,0.9894072188175815,1.0203170359052711
27,1.122569381,5025598,598.431,1.5,220.0,0.7,230.0,0.27,240.0,260.0,1.5,270.0,2.64,280.0,2.65,,,,,0.0038461538461538464,0.004166666666666667,0.9894072188175815,1.0203170359052711
28,1.122569381,10414719,597.426,1021.13,3.75,884.19,3.8,612.4,3.85,3.9,1876.96,3.95,2254.48,4.0,902.42,3.85,127.5,3.85,127.5,0.25641025641025644,0.2597402597402597,0.9892647686751314,1.0203170359052711
