,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
0,1.122569330,8866662,599.589,1311.34,2.26,1448.84,2.28,674.24,2.3,2.32,448.81,2.34,673.52,2.36,499.3,,,,,0.4310344827586207,0.4347826086956522,0.9933052574750476,1.0183060632558798
1,1.122569330,8874568,599.589,409.28,5.9,1127.87,6.0,375.68,6.2,6.4,322.49,6.6,301.94,6.8,139.53,,,,,0.15625,0.16129032258064516,0.9933052574750476,1.0183060632558798
2,1.122569330,7211500,599.589,634.77,6.4,486.56,6.6,348.06,6.8,7.0,321.87,7.2,130.35,7.4,397.22,,,,,0.14285714285714285,0.14705882352941177,0.9933052574750476,1.0183060632558798
3,1.122569330,6616750,599.589,173.82,12.0,203.4,12.5,38.86,13.0,13.5,148.8,14.0,107.46,14.5,140.34,,,,,0.07407407407407407,0.07692307692307693,0.9933052574750476,1.0183060632558798
4,1.122569330,6604002,599.589,77.6,13.5,77.1,14.0,37.46,14.5,15.0,11.74,15.5,38.65,16.0,31.04,,,,,0.06666666666666667,0.06896551724137931,0.9933052574750476,1.0183060632558798
5,1.122569330,8040108,599.589,77.01,16.5,23.53,17.0,2.87,17.5,18.0,40.66,18.5,95.37,19.0,89.42,,,,,0.05555555555555555,0.05714285714285714,0.9933052574750476,1.0183060632558798
6,1.122569330,5105449,599.589,70.04,23.0,39.42,24.0,46.3,25.0,26.0,0.01,27.0,28.28,28.0,15.3,,,,,0.038461538461538464,0.04,0.9933052574750476,1.0183060632558798
7,1.122569330,6557891,599.589,19.0,36.0,62.29,38.0,27.87,40.0,46.0,12.66,48.0,8.98,50.0,60.5,,,,,0.021739130434782608,0.025,0.9933052574750476,1.0183060632558798
8,1.122569330,4245145,599.589,8.37,120.0,28.07,130.0,6.66,140.0,150.0,4.35,160.0,12.35,170.0,15.52,,,,,0.006666666666666667,0.007142857142857143,0.9933052574750476,1.0183060632558798
9,1.122569330,200783,599.589,,,,,,,,,,,,,,,,,,,0.9933052574750476,1.0183060632558798
10,1.122569330,8866662,598.587,1311.34,2.26,1448.84,2.28,678.64,2.3,2.32,448.81,2.34,673.52,2.36,499.3,,,,,0.4310344827586207,0.4347826086956522,0.9942933997675377,1.0183060632558798
11,1.122569330,8874568,598.587,409.28,5.9,1127.87,6.0,385.68,6.2,6.4,322.49,6.6,301.94,6.8,139.53,,,,,0.15625,0.16129032258064516,0.9942933997675377,1.0183060632558798
12,1.122569330,7211500,598.587,634.77,6.4,486.56,6.6,348.06,6.8,7.0,343.15,7.2,130.35,7.4,397.22,,,,,0.14285714285714285,0.14705882352941177,0.9942933997675377,1.0183060632558798
